avg_sentence_length,avg_word_length,complex_word_ratio,pronoun_ratio,hedging_ratio,noun_verb_ratio,nominalization_ratio
20.916666666666668,5.3585657370517925,0.3187250996015936,0.007874015748031496,0.011811023622047244,2.4,0.048109965635738834
21.4,5.831775700934579,0.4392523364485981,0.032407407407407406,0.027777777777777776,1.8529411764705883,0.10204081632653061
20.384615384615383,5.286792452830189,0.33962264150943394,0.00749063670411985,0.018726591760299626,2.962962962962963,0.07641196013289037
23.363636363636363,6.023346303501945,0.4280155642023346,0.01556420233463035,0.019455252918287938,2.3421052631578947,0.11379310344827587
17.307692307692307,5.791111111111111,0.4311111111111111,0.01293103448275862,0.01293103448275862,2.1666666666666665,0.05947955390334572
22.2,5.914414414414415,0.46396396396396394,0.01327433628318584,0.004424778761061947,2.057142857142857,0.10424710424710425
22.0,5.785123966942149,0.4214876033057851,0.0,0.0,2.4411764705882355,0.1037037037037037
24.181818181818183,5.7518796992481205,0.37969924812030076,0.026022304832713755,0.01858736059479554,2.1707317073170733,0.11074918566775244
22.8,5.776315789473684,0.3815789473684211,0.008547008547008548,0.017094017094017096,2.2857142857142856,0.0888030888030888
24.545454545454547,5.614814814814815,0.3814814814814815,0.03676470588235294,0.011029411764705883,1.9473684210526316,0.07718120805369127
21.416666666666668,5.171206225680934,0.32684824902723736,0.003875968992248062,0.011627906976744186,2.361111111111111,0.04861111111111111
27.333333333333332,5.085365853658536,0.27235772357723576,0.044715447154471545,0.0040650406504065045,1.2653061224489797,0.06716417910447761
22.5,5.884444444444444,0.38222222222222224,0.004405286343612335,0.013215859030837005,2.7241379310344827,0.09375
22.583333333333332,5.678966789667896,0.39114391143911437,0.02214022140221402,0.03690036900369004,2.0256410256410255,0.09477124183006536
17.692307692307693,5.747826086956522,0.40869565217391307,0.004201680672268907,0.008403361344537815,2.7333333333333334,0.11029411764705882
25.545454545454547,5.565836298932385,0.37722419928825623,0.02456140350877193,0.031578947368421054,2.048780487804878,0.10377358490566038
19.416666666666668,5.515021459227468,0.351931330472103,0.012448132780082987,0.0,3.0714285714285716,0.08896797153024912
22.4,5.553571428571429,0.39285714285714285,0.06550218340611354,0.017467248908296942,1.925,0.05263157894736842
22.3,6.336322869955157,0.4618834080717489,0.03056768558951965,0.004366812227074236,2.65625,0.11524163568773234
21.846153846153847,5.591549295774648,0.3345070422535211,0.04152249134948097,0.031141868512110725,1.9767441860465116,0.10975609756097561
25.8,5.612403100775194,0.43023255813953487,0.0,0.026923076923076925,3.48,0.0706713780918728
23.363636363636363,6.038910505836576,0.4357976653696498,0.03501945525291829,0.0038910505836575876,2.5757575757575757,0.18213058419243985
24.5,5.714285714285714,0.4204081632653061,0.008064516129032258,0.012096774193548387,2.903225806451613,0.09057971014492754
20.833333333333332,5.4,0.328,0.0398406374501992,0.01195219123505976,1.5217391304347827,0.06293706293706294
25.3,5.980237154150197,0.4426877470355731,0.007905138339920948,0.003952569169960474,2.5,0.12758620689655173
24.8,5.641129032258065,0.3870967741935484,0.04417670682730924,0.012048192771084338,1.446808510638298,0.07220216606498195
24.5,5.420408163265306,0.3346938775510204,0.024489795918367346,0.0,2.814814814814815,0.08487084870848709
21.6,5.527777777777778,0.38425925925925924,0.04128440366972477,0.013761467889908258,2.235294117647059,0.10569105691056911
18.333333333333332,5.222727272727273,0.2409090909090909,0.01818181818181818,0.0,2.4838709677419355,0.03861003861003861
