avg_sentence_length,avg_word_length,complex_word_ratio,pronoun_ratio,hedging_ratio,noun_verb_ratio,nominalization_ratio
17.0,5.215686274509804,0.35294117647058826,0.11538461538461539,0.019230769230769232,1.625,0.08333333333333333
21.666666666666668,5.246153846153846,0.4,0.10606060606060606,0.0,1.3571428571428572,0.1506849315068493
17.714285714285715,5.629032258064516,0.49193548387096775,0.104,0.0,1.32,0.1056338028169014
19.166666666666668,5.4,0.391304347826087,0.07758620689655173,0.017241379310344827,1.5263157894736843,0.09923664122137404
16.5,5.575757575757576,0.45454545454545453,0.06,0.01,2.2142857142857144,0.1271186440677966
21.6,4.861111111111111,0.3425925925925926,0.11926605504587157,0.009174311926605505,1.12,0.046875
21.5,4.872093023255814,0.37209302325581395,0.10465116279069768,0.0,0.9,0.09375
18.0,4.972222222222222,0.3425925925925926,0.1111111111111111,0.009259259259259259,1.5,0.07086614173228346
18.0,4.574074074074074,0.26851851851851855,0.12962962962962962,0.027777777777777776,1.35,0.056
18.0,5.055555555555555,0.4,0.08888888888888889,0.0,1.2777777777777777,0.12745098039215685
18.818181818181817,5.27536231884058,0.33816425120772947,0.09523809523809523,0.004761904761904762,2.0344827586206895,0.07053941908713693
22.875,5.8743169398907105,0.45901639344262296,0.10382513661202186,0.01092896174863388,1.3529411764705883,0.08737864077669903
16.5,5.414141414141414,0.42424242424242425,0.12121212121212122,0.04040404040404041,1.3529411764705883,0.06837606837606838
21.0,5.345238095238095,0.40476190476190477,0.08235294117647059,0.011764705882352941,1.125,0.09183673469387756
13.4,5.029850746268656,0.3880597014925373,0.13432835820895522,0.014925373134328358,1.0,0.12987012987012986
19.0,5.052631578947368,0.37894736842105264,0.10526315789473684,0.0,1.2777777777777777,0.12264150943396226
23.333333333333332,5.1571428571428575,0.35714285714285715,0.08571428571428572,0.0,1.9090909090909092,0.13414634146341464
16.2,5.555555555555555,0.4691358024691358,0.0975609756097561,0.0,0.9,0.1111111111111111
19.25,4.857142857142857,0.35064935064935066,0.1038961038961039,0.0,1.125,0.09302325581395349
19.8,5.181818181818182,0.3838383838383838,0.10101010101010101,0.010101010101010102,1.4,0.11304347826086956
25.25,4.603960396039604,0.24752475247524752,0.10784313725490197,0.00980392156862745,1.4,0.058823529411764705
19.833333333333332,4.873949579831932,0.3445378151260504,0.125,0.0,1.0,0.05714285714285714
19.25,5.298701298701299,0.4155844155844156,0.09090909090909091,0.012987012987012988,1.25,0.125
17.25,4.884057971014493,0.2898550724637681,0.11594202898550725,0.014492753623188406,1.7272727272727273,0.1111111111111111
18.833333333333332,5.68141592920354,0.4247787610619469,0.0782608695652174,0.0,1.3043478260869565,0.07751937984496124
19.90909090909091,5.675799086757991,0.4292237442922374,0.0639269406392694,0.0136986301369863,1.525,0.08906882591093117
